evidence_origin,permutation_index,null_ratio
hardware_session0,1174,1.1485649843660624
hardware_session0,1175,0.4876500513281068
hardware_session0,1176,0.378456369252326
hardware_session0,1177,0.9450175761086275
hardware_session0,1178,0.6419973071768283
hardware_session0,1179,0.9345596100295906
hardware_session0,1180,1.37431446561605
hardware_session0,1181,1.8972362249800638
hardware_session0,1182,1.137105291985839
hardware_session0,1183,0.4490810488873422
hardware_session0,1184,0.5854871041756763
hardware_session0,1185,0.8636484188131551
hardware_session0,1186,1.487754402083142
hardware_session0,1187,0.9137678752983828
hardware_session0,1188,1.4333801586535115
hardware_session0,1189,0.6762030966930501
hardware_session0,1190,0.8848884090726608
hardware_session0,1191,0.6151265376057594
hardware_session0,1192,0.7549992295643595
hardware_session0,1193,1.363129548679245
hardware_session0,1194,1.0671977032515931
hardware_session0,1195,1.3371640078885392
hardware_session0,1196,0.8139118805008921
hardware_session0,1197,0.8653318216885485
hardware_session0,1198,0.4161859148129762
hardware_session0,1199,0.7495641011168115
hardware_session0,1200,1.1699984756454944
hardware_session0,1201,2.2563272101317238
hardware_session0,1202,1.2047646343689797
hardware_session0,1203,0.6024194565613171
hardware_session0,1204,0.5320283536212123
hardware_session0,1205,0.8179814987948675
hardware_session0,1206,0.5598624650003715
hardware_session0,1207,1.5331548472876078
hardware_session0,1208,1.144236168641344
hardware_session0,1209,1.2415370283459575
hardware_session0,1210,0.4165254513416861
hardware_session0,1211,0.9196697455250237
hardware_session0,1212,0.6182744325454385
hardware_session0,1213,3.101748706736809
hardware_session0,1214,0.7690369958260618
hardware_session0,1215,0.5011803519371132
hardware_session0,1216,0.9609701729487591
hardware_session0,1217,1.4057841657177788
hardware_session0,1218,0.6754595709983081
hardware_session0,1219,0.9460246118090406
hardware_session0,1220,0.9697622582867942
hardware_session0,1221,0.5956319416013139
hardware_session0,1222,0.8100603188582243
hardware_session0,1223,0.7868749269736122
hardware_session0,1224,1.2889468590387676
hardware_session0,1225,1.0766717570932463
hardware_session0,1226,0.6058512179272415
hardware_session0,1227,0.9834480015476007
hardware_session0,1228,0.8535210221408756
hardware_session0,1229,0.4568839194194253
hardware_session0,1230,0.7110869088935946
hardware_session0,1231,0.48362552798867076
hardware_session0,1232,0.8763442717768468
hardware_session0,1233,1.0734663546368715
hardware_session0,1234,1.3812300599333984
hardware_session0,1235,1.0711215967432748
hardware_session0,1236,1.293487615926989
hardware_session0,1237,1.8727647170730388
hardware_session0,1238,0.8915950180960809
hardware_session0,1239,2.4710210342724883
hardware_session0,1240,0.6144378365185437
hardware_session0,1241,0.9971877792412798
hardware_session0,1242,0.6254338432681182
hardware_session0,1243,1.1383147891623375
hardware_session0,1244,0.5567540052947481
hardware_session0,1245,0.5912873374832295
hardware_session0,1246,1.5361984460037377
hardware_session0,1247,0.7190182387106716
hardware_session0,1248,1.15305545530462
hardware_session0,1249,1.1336341104935066
hardware_session0,1250,1.4795811561931431
hardware_session0,1251,1.251238319365134
hardware_session0,1252,1.3851154464964388
hardware_session0,1253,1.2521118154496547
hardware_session0,1254,0.3147725284426549
hardware_session0,1255,0.69566760358039
hardware_session0,1256,1.6740646400207981
hardware_session0,1257,1.141011827037947
hardware_session0,1258,1.6714648455056846
hardware_session0,1259,0.735248765518193
hardware_session0,1260,0.5253567648814578
hardware_session0,1261,2.1880791944196196
hardware_session0,1262,2.0320111936566856
hardware_session0,1263,0.9329749866577737
hardware_session0,1264,1.117546481948467
hardware_session0,1265,0.8095382504065927
hardware_session0,1266,1.771756572573004
hardware_session0,1267,1.3768200163676743
hardware_session0,1268,0.7358276317960193
hardware_session0,1269,1.2898219024053268
hardware_session0,1270,1.6985069821552634
hardware_session0,1271,0.9110572449801912
hardware_session0,1272,2.150948895418744
hardware_session0,1273,1.7600223051982875
hardware_session0,1274,1.5203935778123687
hardware_session0,1275,1.578098310025508
hardware_session0,1276,1.8985895161229704
hardware_session0,1277,0.825615166485058
hardware_session0,1278,1.58289947198866
hardware_session0,1279,1.5719092505793952
hardware_session0,1280,1.3663913546774198
hardware_session0,1281,0.6617039033068626
hardware_session0,1282,0.4948264413221006
hardware_session0,1283,0.790951343237522
hardware_session0,1284,0.8996165236054245
hardware_session0,1285,1.9189862190131273
hardware_session0,1286,1.3403159691147675
hardware_session0,1287,0.8377250579759496
hardware_session0,1288,1.2824976603349896
hardware_session0,1289,0.7412336652022053
hardware_session0,1290,1.0677104846907248
hardware_session0,1291,1.2364027676916987
hardware_session0,1292,1.4140014470972806
hardware_session0,1293,1.221580627053721
hardware_session0,1294,1.0234326176289044
hardware_session0,1295,0.53733664524471
hardware_session0,1296,0.951328720933318
hardware_session0,1297,0.9219652953079498
hardware_session0,1298,0.4357070823081901
hardware_session0,1299,0.6031317270398779
hardware_session0,1300,1.507946296056795
hardware_session0,1301,0.5235539482466288
hardware_session0,1302,0.8753171767391227
hardware_session0,1303,1.3855116633900242
hardware_session0,1304,0.7183403344821733
hardware_session0,1305,0.8020332237772532
hardware_session0,1306,0.6996815846109659
hardware_session0,1307,0.7581494239187259
hardware_session0,1308,0.6663913598065143
hardware_session0,1309,1.4365322851269298
hardware_session0,1310,1.443736323807433
hardware_session0,1311,1.3708013039748679
hardware_session0,1312,1.6264316424842726
hardware_session0,1313,2.3432584077611147
hardware_session0,1314,0.5948589933500938
hardware_session0,1315,1.0192012969123105
hardware_session0,1316,0.786087770549128
hardware_session0,1317,1.1195047782303063
hardware_session0,1318,1.5260953756021591
hardware_session0,1319,1.941274005642177
hardware_session0,1320,0.64937054739627
hardware_session0,1321,1.1999682210214808
hardware_session0,1322,0.5161854386521834
hardware_session0,1323,0.8824342917906801
hardware_session0,1324,0.8479127195440822
hardware_session0,1325,1.444245773535488
hardware_session0,1326,1.7684277034293057
hardware_session0,1327,0.7791125858633831
hardware_session0,1328,0.5033613087924474
hardware_session0,1329,1.1072702314003502
hardware_session0,1330,1.303278017927206
hardware_session0,1331,1.4358386369339597
hardware_session0,1332,0.6028573209100333
hardware_session0,1333,1.6785669958146192
hardware_session0,1334,1.012246251282369
hardware_session0,1335,0.846198717323587
hardware_session0,1336,0.4679154967092608
hardware_session0,1337,1.2811747406221334
hardware_session0,1338,0.9387834154909482
hardware_session0,1339,0.6997641956672896
hardware_session0,1340,1.6888771831650793
hardware_session0,1341,1.0087131847067792
hardware_session0,1342,1.9101100838028187
hardware_session0,1343,1.7331826084588733
hardware_session0,1344,1.347060082680566
hardware_session0,1345,0.633577279169801
hardware_session0,1346,2.120642794193893
hardware_session0,1347,0.7576246571209451
hardware_session0,1348,1.2040408571123733
hardware_session0,1349,2.241907240697188
hardware_session0,1350,0.6244971728016427
hardware_session0,1351,0.8105160968771108
hardware_session0,1352,1.2316925390232325
hardware_session0,1353,0.5212677457311216
hardware_session0,1354,0.7763069542315446
hardware_session0,1355,0.9973206086943637
hardware_session0,1356,0.8310451310231018
hardware_session0,1357,1.5569116540803845
hardware_session0,1358,0.7825655874401947
hardware_session0,1359,1.6075145984670147
hardware_session0,1360,1.073039099731004
hardware_session0,1361,0.6364056943056494
hardware_session0,1362,0.7490619014121498
hardware_session0,1363,0.8980821300697674
hardware_session0,1364,0.9089678468679483
hardware_session0,1365,1.4137741091332483
hardware_session0,1366,0.7615949047651271
hardware_session0,1367,0.5409159381977592
hardware_session0,1368,0.5664000080357234
hardware_session0,1369,0.5017189219881669
hardware_session0,1370,1.1210076090821453
hardware_session0,1371,1.3970999116546499
hardware_session0,1372,0.37181200337833076
hardware_session0,1373,1.4030040301686582
hardware_session0,1374,0.4560736044871865
hardware_session0,1375,1.2395870835226561
hardware_session0,1376,0.8369469892349706
hardware_session0,1377,1.816364282814191
hardware_session0,1378,0.9326251168836657
hardware_session0,1379,0.8698211940340772
hardware_session0,1380,0.8529682033213772
hardware_session0,1381,0.7560869258304193
hardware_session0,1382,1.19997218218895
hardware_session0,1383,1.4637387233280537
hardware_session0,1384,0.4649051283156414
hardware_session0,1385,0.9612307601070939
hardware_session0,1386,0.9114002376550542
hardware_session0,1387,0.3936396832282466
hardware_session0,1388,1.4424078805858593
hardware_session0,1389,0.767648422412863
hardware_session0,1390,1.0498701977569904
hardware_session0,1391,0.74423927446234
hardware_session0,1392,1.4795032065187914
hardware_session0,1393,1.7584888532773835
hardware_session0,1394,1.3037373183828522
hardware_session0,1395,0.7068794929459693
hardware_session0,1396,1.8466114874124446
hardware_session0,1397,1.0246560619996503
hardware_session0,1398,2.1071314173287523
hardware_session0,1399,1.6095679094543012
hardware_session0,1400,0.9124071235555093
hardware_session0,1401,1.4192518144343476
hardware_session0,1402,1.2223684985082677
hardware_session0,1403,1.0278607090222331
hardware_session0,1404,1.4284141310777638
hardware_session0,1405,0.5159288086177506
hardware_session0,1406,0.7305823509982029
hardware_session0,1407,0.5057202232354258
hardware_session0,1408,0.8653413896301512
hardware_session0,1409,1.4287333067680712
hardware_session0,1410,0.8233911157667757
hardware_session0,1411,0.554295978895589
hardware_session0,1412,0.8693137522659815
hardware_session0,1413,2.2628073785739082
hardware_session0,1414,1.8451299674788677
hardware_session0,1415,1.3636928003801512
hardware_session0,1416,1.3987755153344548
hardware_session0,1417,0.8837107748212123
hardware_session0,1418,0.5673691884197628
hardware_session0,1419,0.6592033015088244
hardware_session0,1420,0.4225666070957895
hardware_session0,1421,0.40615537101452603
hardware_session0,1422,1.9088513503543478
hardware_session0,1423,0.8794034246991997
hardware_session0,1424,2.6136845860176274
hardware_session0,1425,0.9441841273049262
hardware_session0,1426,1.300857404977758
hardware_session0,1427,1.59128285329855
hardware_session0,1428,0.9362243706308412
hardware_session0,1429,0.48338812860269137
hardware_session0,1430,2.2922973004979283
hardware_session0,1431,1.5261897526845132
hardware_session0,1432,1.666856132380837
hardware_session0,1433,0.7257083185655605
hardware_session0,1434,0.4560325438327988
hardware_session0,1435,0.5868214474079579
hardware_session0,1436,1.4225179233699705
hardware_session0,1437,1.1824529925875942
hardware_session0,1438,3.2264090930562612
hardware_session0,1439,0.9907908210574147
hardware_session0,1440,1.69933269773698
hardware_session0,1441,0.812494068536317
hardware_session0,1442,2.452049549366912
hardware_session0,1443,1.3197856429733477
hardware_session0,1444,0.7959133812773496
hardware_session0,1445,1.2244964899317043
hardware_session0,1446,1.0713001880177904
hardware_session0,1447,0.9926854573147398
hardware_session0,1448,0.8741004780562834
hardware_session0,1449,1.2889683439056763
hardware_session0,1450,1.3348765380513175
hardware_session0,1451,1.1270859117584215
hardware_session0,1452,0.7480499645611444
hardware_session0,1453,0.5557071484833993
hardware_session0,1454,1.0076155166630807
hardware_session0,1455,0.6815611108968961
hardware_session0,1456,1.479232198585417
hardware_session0,1457,0.6768503383616524
hardware_session0,1458,1.292947116460411
hardware_session0,1459,0.6782185953974306
hardware_session0,1460,0.8464815570195463
hardware_session0,1461,0.9385796734522217
hardware_session0,1462,1.1904102012037021
hardware_session0,1463,3.313222779161606
hardware_session0,1464,0.7230617039612203
hardware_session0,1465,1.46644399831219
hardware_session0,1466,1.3287585050629922
hardware_session0,1467,0.8687875946183975
hardware_session0,1468,0.83033705165449
hardware_session0,1469,0.43320694489963246
hardware_session0,1470,0.8381544118601438
hardware_session0,1471,1.3772410378765412
hardware_session0,1472,0.9065974633770206
hardware_session0,1473,1.542509523211603
hardware_session0,1474,1.0512823237651974
hardware_session0,1475,2.5774421690559475
hardware_session0,1476,1.1381216057911314
hardware_session0,1477,1.4850790021595979
hardware_session0,1478,0.3578950301695075
hardware_session0,1479,1.8108245572082218
hardware_session0,1480,0.8858549263511359
hardware_session0,1481,0.7795495129211307
hardware_session0,1482,1.1937710390971303
hardware_session0,1483,0.6303125815024443
hardware_session0,1484,0.8184973622707825
hardware_session0,1485,0.9977254796038987
hardware_session0,1486,1.3818435657716008
hardware_session0,1487,0.7456936809147077
hardware_session0,1488,2.742719250779649
hardware_session0,1489,1.3206799897084254
hardware_session0,1490,1.8804422350038383
hardware_session0,1491,1.4662362839752392
hardware_session0,1492,1.238930307983876
hardware_session0,1493,1.6048846679982482
hardware_session0,1494,0.9020310114065156
hardware_session0,1495,2.169358854092247
hardware_session0,1496,1.2320007168967937
hardware_session0,1497,0.9511561797192832
hardware_session0,1498,2.1017799302012783
hardware_session0,1499,0.5008995313043028
hardware_session0,1500,1.0086155512433603
hardware_session0,1501,1.419147907666551
hardware_session0,1502,0.8478858896159699
hardware_session0,1503,0.7172043866269612
hardware_session0,1504,1.1419486503493212
hardware_session0,1505,1.6453137360599037
hardware_session0,1506,1.9898488294151457
hardware_session0,1507,0.9312531294985305
hardware_session0,1508,0.9244563336180865
hardware_session0,1509,0.5415139774041976
hardware_session0,1510,0.7467258015525632
hardware_session0,1511,0.5083699498827137
hardware_session0,1512,0.36413077522524445
hardware_session0,1513,0.7144778775714965
hardware_session0,1514,1.2158568006926234
hardware_session0,1515,1.4567263534597403
hardware_session0,1516,0.6459224228384592
hardware_session0,1517,1.211223671449687
hardware_session0,1518,1.324277332682148
hardware_session0,1519,0.4553063535562979
hardware_session0,1520,1.4493927534281663
hardware_session0,1521,1.815596745583923
hardware_session0,1522,1.5448425006599233
hardware_session0,1523,0.9160212129649686
hardware_session0,1524,0.8383721980121317
hardware_session0,1525,1.1163086351912284
hardware_session0,1526,0.6565955249989216
hardware_session0,1527,0.7073926292863717
hardware_session0,1528,1.2588242532434508
hardware_session0,1529,2.2551440027377843
hardware_session0,1530,0.6245579437492164
hardware_session0,1531,1.63816550150202
hardware_session0,1532,0.7502404028241092
hardware_session0,1533,0.7383363892119258
hardware_session0,1534,1.6272866299972726
hardware_session0,1535,1.53730914339411
hardware_session0,1536,0.6001562891932428
hardware_session0,1537,1.2170987422531772
hardware_session0,1538,1.1664012889725064
hardware_session0,1539,0.579844497660225
hardware_session0,1540,0.6165449624022376
hardware_session0,1541,1.8713277201975698
hardware_session0,1542,1.263495804464559
hardware_session0,1543,0.528898388203439
hardware_session0,1544,1.5851102450905568
hardware_session0,1545,1.5810802444026248
hardware_session0,1546,0.7303561913317974
hardware_session0,1547,1.5128390109581786
hardware_session0,1548,0.7614836862501666
hardware_session0,1549,2.1779968592114862
hardware_session0,1550,1.7379436646952953
hardware_session0,1551,0.6312441534139734
hardware_session0,1552,1.320033188008709
hardware_session0,1553,0.703266605038943
hardware_session0,1554,1.026838303629194
hardware_session0,1555,0.8839572494575542
hardware_session0,1556,1.4502874480044683
hardware_session0,1557,1.651526009716717
hardware_session0,1558,0.6128769943563016
hardware_session0,1559,0.7513179152312793
hardware_session0,1560,0.7531943585848495
hardware_session0,1561,1.0364591237055811
hardware_session0,1562,1.655763185621562
hardware_session0,1563,2.0061910873859325
hardware_session0,1564,0.5507713621079979
hardware_session0,1565,1.3184223623835587
hardware_session0,1566,1.1302915859016531
hardware_session0,1567,0.678955428828784
hardware_session0,1568,2.5361457280071726
hardware_session0,1569,0.9680623824132514
hardware_session0,1570,0.6175928197968684
hardware_session0,1571,0.6549358261711069
hardware_session0,1572,3.0023397814335047
hardware_session0,1573,0.9968875544765002
hardware_session0,1574,0.42206529692221556
hardware_session0,1575,0.9118013563328202
hardware_session0,1576,1.531975028900288
hardware_session0,1577,0.5844537564110727
hardware_session0,1578,0.9983989825232701
hardware_session0,1579,0.869148332873634
hardware_session0,1580,0.6923624900930697
hardware_session0,1581,1.1207600688724642
hardware_session0,1582,1.9702329352609382
hardware_session0,1583,0.6683975584984923
hardware_session0,1584,0.907604002321589
hardware_session0,1585,1.0182391073813677
hardware_session0,1586,0.9356224632659442
hardware_session0,1587,1.5384247064875467
hardware_session0,1588,0.7222233155451503
hardware_session0,1589,1.259706557909469
hardware_session0,1590,1.6152813708029723
hardware_session0,1591,0.7767757512114528
hardware_session0,1592,0.724449941667102
hardware_session0,1593,0.8591062758577672
hardware_session0,1594,0.7795791972517153
hardware_session0,1595,0.8165449885727208
hardware_session0,1596,0.7796060877574683
hardware_session0,1597,1.1495745510573538
hardware_session0,1598,3.0104109759958293
hardware_session0,1599,0.7758588855255728
hardware_session0,1600,0.8081452897888576
hardware_session0,1601,0.6668056606198619
hardware_session0,1602,1.2729083461007495
hardware_session0,1603,0.7638697490489066
hardware_session0,1604,1.52016479294175
hardware_session0,1605,1.7284453726084337
hardware_session0,1606,1.3514032186358307
hardware_session0,1607,1.0417643769743203
hardware_session0,1608,1.208470617545499
hardware_session0,1609,1.3769833916793248
hardware_session0,1610,1.729487344172736
hardware_session0,1611,1.1023046804524614
hardware_session0,1612,2.0563879538473704
hardware_session0,1613,0.5481569373785774
hardware_session0,1614,2.2042026010242974
hardware_session0,1615,0.48210376371249153
hardware_session0,1616,1.6223440493027694
hardware_session0,1617,0.82172731852039
hardware_session0,1618,1.2088687850231685
hardware_session0,1619,0.7715808690504957
hardware_session0,1620,1.2435000675283443
hardware_session0,1621,1.3490667147440436
hardware_session0,1622,0.5998441548345079
hardware_session0,1623,1.1719815106445965
hardware_session0,1624,0.5953900454662344
hardware_session0,1625,0.7166287262531134
hardware_session0,1626,0.45641616901744286
hardware_session0,1627,0.9195236658762798
hardware_session0,1628,1.4722434384076204
hardware_session0,1629,1.2091556381316728
hardware_session0,1630,1.4564580833375518
hardware_session0,1631,0.7425158436803044
hardware_session0,1632,1.4334232064429786
hardware_session0,1633,1.1173395036833402
hardware_session0,1634,0.3959171554811321
hardware_session0,1635,0.7306550715548296
hardware_session0,1636,1.1350697547404995
hardware_session0,1637,0.7292440955291445
hardware_session0,1638,0.4415915722820154
hardware_session0,1639,0.650070866636805
hardware_session0,1640,0.8680902668758408
hardware_session0,1641,1.898306805647851
hardware_session0,1642,0.7538348679793309
hardware_session0,1643,1.2092823605948024
hardware_session0,1644,0.843657202254943
hardware_session0,1645,0.906182190758736
hardware_session0,1646,1.1267056890507086
hardware_session0,1647,1.2720346024802145
hardware_session0,1648,0.8877833816743127
hardware_session0,1649,1.2713326857577982
hardware_session0,1650,2.7843662655672343
hardware_session0,1651,0.9674947017911555
hardware_session0,1652,0.8202418638378132
hardware_session0,1653,1.7495269670715363
hardware_session0,1654,0.4985913178416444
hardware_session0,1655,0.6694167963084873
hardware_session0,1656,0.5164315736391194
hardware_session0,1657,0.6733255142409691
hardware_session0,1658,1.3914415145472965
hardware_session0,1659,1.5152710119057453
hardware_session0,1660,1.7353722626235584
hardware_session0,1661,0.5453996870995705
hardware_session0,1662,1.1264341125129873
hardware_session0,1663,2.2105926200473203
hardware_session0,1664,1.001055363759934
hardware_session0,1665,1.0019608470239956
hardware_session0,1666,2.897524326461631
hardware_session0,1667,1.1763780566107296
hardware_session0,1668,1.3753089481172416
hardware_session0,1669,0.9972945206765356
hardware_session0,1670,1.0855119957388888
hardware_session0,1671,0.6494130516049551
hardware_session0,1672,1.0793321473943336
hardware_session0,1673,1.0800697317714794
hardware_session0,1674,1.1996109726854285
hardware_session0,1675,1.2361225926305333
hardware_session0,1676,0.5545597226851169
hardware_session0,1677,0.5964747375419344
hardware_session0,1678,0.667512495106402
hardware_session0,1679,1.3778706475197864
hardware_session0,1680,1.0486079594693
hardware_session0,1681,1.247212731923309
hardware_session0,1682,1.403985705213515
hardware_session0,1683,0.6891778234679667
hardware_session0,1684,1.0702497341777666
hardware_session0,1685,1.087068657299332
hardware_session0,1686,2.005701887692631
hardware_session0,1687,1.1608805021321398
hardware_session0,1688,0.7821681552234965
hardware_session0,1689,0.9273311579548998
hardware_session0,1690,1.5460749545833445
hardware_session0,1691,1.662958263773947
hardware_session0,1692,0.9828002786640766
hardware_session0,1693,1.7550809088374404
hardware_session0,1694,0.4778594112048047
hardware_session0,1695,1.4639709984108875
hardware_session0,1696,0.6665217175948039
hardware_session0,1697,1.7359079147328886
hardware_session0,1698,0.9799009138766467
hardware_session0,1699,0.483054471324955
hardware_session0,1700,1.8064713312606429
hardware_session0,1701,0.8158322164710085
hardware_session0,1702,0.9082254310303515
hardware_session0,1703,1.7801673682750618
hardware_session0,1704,1.4220882462396234
hardware_session0,1705,1.5150890512530435
hardware_session0,1706,1.3064231382214746
hardware_session0,1707,0.9653994337882369
hardware_session0,1708,1.385426739552196
hardware_session0,1709,1.3251918202085267
hardware_session0,1710,1.2114742237425162
hardware_session0,1711,1.9732685064312652
hardware_session0,1712,1.7884108556304779
hardware_session0,1713,0.7506379739360296
hardware_session0,1714,2.5467183305437047
hardware_session0,1715,1.067028846443867
hardware_session0,1716,0.6701851372721868
hardware_session0,1717,0.6201944604104804
hardware_session0,1718,2.441287985097219
hardware_session0,1719,1.869170963156272
hardware_session0,1720,0.9220381442574803
hardware_session0,1721,1.0921675972174294
hardware_session0,1722,1.1124751442944543
hardware_session0,1723,0.5695040526091163
hardware_session0,1724,0.6858651011028085
hardware_session0,1725,0.9380369969854603
hardware_session0,1726,0.7859287168787508
hardware_session0,1727,1.9801173507172847
hardware_session0,1728,1.3370238069869356
hardware_session0,1729,1.4738467610941572
hardware_session0,1730,1.7001480139417773
hardware_session0,1731,1.0072657475433662
hardware_session0,1732,1.3706543366411585
hardware_session0,1733,1.0174414104393579
hardware_session0,1734,1.4429719966445669
hardware_session0,1735,0.551375843117844
hardware_session0,1736,1.0122801864805464
hardware_session0,1737,0.4866206955744045
hardware_session0,1738,2.950746979692255
hardware_session0,1739,2.493016179789113
hardware_session0,1740,0.7324984130034023
hardware_session0,1741,0.752270711740763
hardware_session0,1742,1.2946929332978425
hardware_session0,1743,0.9122626232250356
hardware_session0,1744,1.0562374673965376
hardware_session0,1745,0.5193329740830483
hardware_session0,1746,1.232772773404477
hardware_session0,1747,1.1377837876137333
hardware_session0,1748,0.8423164699959615
hardware_session0,1749,1.1887563733721358
hardware_session0,1750,1.528440417482845
hardware_session0,1751,0.8939394499588637
hardware_session0,1752,2.7774598467039135
hardware_session0,1753,0.9078983146198076
hardware_session0,1754,2.21168985220248
hardware_session0,1755,1.678889343895179
hardware_session0,1756,0.5782930247801924
hardware_session0,1757,0.9420736754839556
hardware_session0,1758,0.9431831785252269
hardware_session0,1759,1.3537579887767714
hardware_session0,1760,1.2811776245855302
hardware_session0,1761,0.6336899519777645
hardware_session0,1762,0.9159374509114042
hardware_session0,1763,0.8595036589677484
hardware_session0,1764,0.5383804482913925
hardware_session0,1765,1.7797448594802827
hardware_session0,1766,1.2295878921660104
hardware_session0,1767,1.3530699765187237
hardware_session0,1768,0.40000580590803003
hardware_session0,1769,0.7575469489964297
hardware_session0,1770,0.6373107893908683
hardware_session0,1771,0.9433335294110822
hardware_session0,1772,2.154659411730693
hardware_session0,1773,0.7036082256009234
hardware_session0,1774,0.7449462443426007
hardware_session0,1775,0.7525142978927377
hardware_session0,1776,0.7954690926906723
hardware_session0,1777,1.3708941212140433
hardware_session0,1778,0.6337978617129935
hardware_session0,1779,0.6968922052962944
hardware_session0,1780,1.2627441246194469
hardware_session0,1781,1.1394282297595208
hardware_session0,1782,0.8314068712673098
hardware_session0,1783,1.0429640753665717
hardware_session0,1784,0.8933688156789766
hardware_session0,1785,1.6366933743681544
hardware_session0,1786,0.39869277005835024
hardware_session0,1787,1.4345033877008728
hardware_session0,1788,1.0394333891144767
hardware_session0,1789,1.2525415532863546
hardware_session0,1790,0.46735792225978307
hardware_session0,1791,1.7124313562641345
hardware_session0,1792,0.916006362804575
hardware_session0,1793,1.196128706598607
hardware_session0,1794,0.5667278536052283
hardware_session0,1795,0.5762331045124507
hardware_session0,1796,1.586220687854102
hardware_session0,1797,0.9626656868413601
hardware_session0,1798,0.5062594433159988
hardware_session0,1799,0.3787995565894634
hardware_session0,1800,0.6526007035784748
hardware_session0,1801,1.8560750761953455
hardware_session0,1802,0.9971001847604114
hardware_session0,1803,0.6169057458921967
hardware_session0,1804,0.4834518997917348
hardware_session0,1805,1.0211773841710818
hardware_session0,1806,2.0890896303226643
hardware_session0,1807,0.8948963499192779
hardware_session0,1808,1.3577420844012607
hardware_session0,1809,0.4345260451693572
hardware_session0,1810,1.9044606587494128
hardware_session0,1811,0.6992707926243362
hardware_session0,1812,1.4747727991554291
hardware_session0,1813,1.2221408161844889
hardware_session0,1814,0.5698014272970277
hardware_session0,1815,0.5757493419295475
hardware_session0,1816,1.000673379068178
hardware_session0,1817,1.6245986312351464
hardware_session0,1818,1.0577971867830291
hardware_session0,1819,1.2490065802387444
hardware_session0,1820,1.5968724672299623
hardware_session0,1821,1.2907469570689323
hardware_session0,1822,0.5934952879734358
hardware_session0,1823,0.8180497388395934
hardware_session0,1824,0.8834606217750023
hardware_session0,1825,1.9415513277356287
hardware_session0,1826,1.8454180511614584
hardware_session0,1827,0.8331579976532476
hardware_session0,1828,0.6218295241030534
hardware_session0,1829,0.9781116435710855
hardware_session0,1830,0.4786236514204934
hardware_session0,1831,1.9562969451614003
hardware_session0,1832,1.9629254866297392
hardware_session0,1833,1.0001992465650313
hardware_session0,1834,1.9953978319614898
hardware_session0,1835,0.6822543596655775
hardware_session0,1836,0.8497142396503055
hardware_session0,1837,1.1699453895884206
hardware_session0,1838,1.0418876410454494
hardware_session0,1839,1.9232293695880702
hardware_session0,1840,0.7985125585129454
hardware_session0,1841,0.7237680672362129
hardware_session0,1842,0.6007072861229948
hardware_session0,1843,0.6283865738420332
hardware_session0,1844,2.2856595934379476
hardware_session0,1845,2.164525115265959
hardware_session0,1846,0.5294721722926469
hardware_session0,1847,0.5373196190524778
hardware_session0,1848,1.6349520039759924
hardware_session0,1849,0.9113654758016249
hardware_session0,1850,0.8101109945625591
hardware_session0,1851,0.5320328497976872
hardware_session0,1852,1.0907451678895121
hardware_session0,1853,0.6423224725290038
hardware_session0,1854,1.716169709422988
hardware_session0,1855,1.9732026172031176
hardware_session0,1856,1.6637818818587153
hardware_session0,1857,1.4176204948071718
hardware_session0,1858,0.6020793868403316
hardware_session0,1859,0.9651681751382036
hardware_session0,1860,1.0851504496693152
hardware_session0,1861,0.9996625982007352
hardware_session0,1862,1.4974625055199984
hardware_session0,1863,1.7344196803458563
hardware_session0,1864,2.379096388983635
hardware_session0,1865,0.6616433224369003
hardware_session0,1866,0.7380403704541455
hardware_session0,1867,1.0277501181928674
hardware_session0,1868,2.1573190506907345
hardware_session0,1869,0.80014822683397
hardware_session0,1870,1.6624042589268058
hardware_session0,1871,0.7548431598940746
hardware_session0,1872,0.5026953075910311
hardware_session0,1873,1.5320764281971793
hardware_session0,1874,1.4107330683789177
hardware_session0,1875,0.8022911265969265
hardware_session0,1876,0.5491917537673209
hardware_session0,1877,0.9702941084433757
hardware_session0,1878,0.7292966057561318
hardware_session0,1879,0.8914348533632058
hardware_session0,1880,0.5689617511485944
hardware_session0,1881,0.6263040571014294
hardware_session0,1882,1.1481824734320971
hardware_session0,1883,1.7834205773041922
hardware_session0,1884,0.5560513695319423
hardware_session0,1885,1.3869828843726415
hardware_session0,1886,0.6942209609926813
hardware_session0,1887,1.4550231284131476
hardware_session0,1888,0.8320949905380652
hardware_session0,1889,1.8009942842519093
hardware_session0,1890,0.8237308344181872
hardware_session0,1891,1.0711765218629785
hardware_session0,1892,0.6310649343183471
hardware_session0,1893,0.7200094324190414
hardware_session0,1894,0.8620034844245889
hardware_session0,1895,0.4332867517596777
hardware_session0,1896,0.6892628065836028
hardware_session0,1897,1.3474716428508808
hardware_session0,1898,1.0405611729755742
hardware_session0,1899,0.7898268828827006
hardware_session0,1900,1.1997508657404419
hardware_session0,1901,0.5983514242887882
hardware_session0,1902,0.7453126969872715
hardware_session0,1903,0.4789356066736571
hardware_session0,1904,1.413300149824104
hardware_session0,1905,0.927487096462355
hardware_session0,1906,1.0174219732364196
hardware_session0,1907,0.9032964475443966
hardware_session0,1908,0.4822382275252348
hardware_session0,1909,0.827496714979137
hardware_session0,1910,1.1819522446089699
hardware_session0,1911,0.9685931864492718
hardware_session0,1912,1.6182097209147666
hardware_session0,1913,1.366945765300374
hardware_session0,1914,0.38108921836555676
hardware_session0,1915,1.4126420984279093
